date,kind,varieties,type,price
6/11/2015,כרוב,לבן,1-0.8 ק"ג סוג א,1.80
6/11/2015,כרובית,,בין 1.2-1 ק"ג א,5.70
6/11/2015,לוף,,ב- 10-7 ס"מ א,2.95
6/11/2015,מלונים,,כתום אננס,2.30
6/11/2015,מלונים,גליה,מותג,2.45
6/11/2015,מלפפון,,.,2.85
6/11/2015,סלק,,ק' 85-60 סוג א,2.20
6/11/2015,עגבניות,חממה,.,3.75
6/11/2015,עגבניות,צ`רי,אשכולות,4.00
6/11/2015,עגבניות,צ`רי,תמר אשכולות,5.75
6/11/2015,פטריות,שמפניון,ק' 50 ממ' סוג א,21.85
6/11/2015,פלפל,אדום,חממה,8.25
6/11/2015,פלפל,חריף,ירוק,4.40
6/11/2015,פלפל,ירוק בהיר,.,6.90
6/11/2015,פלפל,ירוק כהה,ק' 70-60 סוג-א,5.30
6/11/2015,פלפל,צהוב,ק' 75-65 סוג א,7.95
6/11/2015,צנוניות,,ארוז,3.80
6/11/2015,קולורבי,,ב- 1-0.5 קג'  א,2.55
6/11/2015,קשואים,מקומי,סוג א,3.85
6/11/2015,שום,יבוא,סוג א,17.40
6/11/2015,שום,יבש,ק' 50-20 סוג א,13.00
6/11/2015,שומר,,סוג א,3.25
6/11/2015,שעועית,ירוקה,10-7 ס"מ סוג א,7.50
6/11/2015,תירס,,ארוז סוג א,4.80
6/11/2015,תירס,,תפזורת סוג א,2.50
6/11/2015,תפוח אדמה,דזירה,ארוז סוג א,2.95
6/11/2015,תפוח אדמה,דזירה,תפזורת סוג א,2.20
6/11/2015,תפוח אדמה,לבן,ארוז סוג א,2.45
6/11/2015,תפוח אדמה,לבן,תפזורת סוג א,1.80
6/11/2015,אבוקדו,,ריד,16.30
6/11/2015,אגסים,ספדונה,ק' 5.5 מותג,7.25
6/11/2015,אגסים,ספדונה,ק' 6 מותג,9.10
6/11/2015,אגסים,ספדונה,ק' 6.5 מותג,10.90
6/11/2015,אגסים,ספדונה,ק' 7 מותג,11.40
6/11/2015,אננס,,סוג א,23.85
6/11/2015,אפרסקים,,עודד ק' 6,6.55
6/11/2015,אפרסקים,,עודד ק' 6.5,7.75
6/11/2015,אפרסקים,,עודד ק' 7,9.05
6/11/2015,בננות,,סוג א,7.20
6/11/2015,דובדבנים,אדומים,מותג,24.90
6/11/2015,דובדבנים,לבנים,מותג,23.50
6/11/2015,משמש,,זייגר,7.00
6/11/2015,משמש,,רעננה,7.75
6/11/2015,נקטרינות,אדומות,ק' 6 מותג,6.35
6/11/2015,נקטרינות,אדומות,ק' 6.5 מותג,7.55
6/11/2015,נקטרינות,אדומות,ק' 7 מותג,8.60
6/11/2015,נקטרינות,לבנות,ק' 6 מותג,6.25
6/11/2015,נקטרינות,לבנות,ק' 6.5 מותג,7.45
6/11/2015,נקטרינות,לבנות,ק' 7 מותג,8.55
6/11/2015,ענבים,,SBS,9.50
6/11/2015,ענבים,,SBS מותג,11.55
6/11/2015,שזיפים,אוגדן,צהוב,9.85
6/11/2015,שזיפים,מטלי,סוג א,6.75
6/11/2015,שזיפים,סוג 1200,.,9.35
6/11/2015,שקדים ירוק,,ארוז,6.75
6/11/2015,שקדים ירוק,,סוג א,4.75
6/11/2015,תפוחים,גרני סמיט,ק' 6.5 מותג,4.90
6/11/2015,תפוחים,גרני סמיט,ק' 7 מותג,6.00
6/11/2015,תפוחים,גרני סמיט,ק' 7.5 מותג,7.00
6/11/2015,תפוחים,זהוב דלישס,ק' 6.5 מותג,4.85
6/11/2015,תפוחים,זהוב דלישס,ק' 7 מותג,6.05
6/11/2015,תפוחים,זהוב דלישס,ק' 7.5 מותג,7.00
6/11/2015,תפוחים,סטרקינג דל,ק' 6.5 מותג,5.00
6/11/2015,תפוחים,סטרקינג דל,ק' 7 מותג,6.05
6/11/2015,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.05
6/10/2015,אשכוליות,אדומות,סוג א,3.95
6/10/2015,אשכוליות,לבנות,סוג א,3.95
6/10/2015,לימונים,לימונים,סוג א,6.70
6/10/2015,תפוזים,ולנסיה,סוג א',5.20
6/10/2015,אבטיחים,סידלס,במיכלים,2.30
6/10/2015,אבטיחים,סידלס,קרטונים,2.05
6/10/2015,בטטות,,מ- 250 גר סוג א,7.15
6/10/2015,בצל,אדום,מקומי,2.10
6/10/2015,בצל,אורי,ק' 77-45 סוג א,1.40
6/10/2015,בצל,ירוק,ארוז סוג א,14.70
6/10/2015,בצל,ירוק,תפזורת סוג א,5.85
6/10/2015,ברוקולי,,ארוז,8.00
6/10/2015,גזר,,ארוז,3.15
6/10/2015,גזר,,תפזורת סוג א,2.35
6/10/2015,דלורית,,סוג א,2.85
6/10/2015,דלעת,,בין 25-10 ק"ג א,5.20
6/10/2015,חזרת,,ב- 30-10 ס' א,27.85
6/10/2015,חסה,עגולה,יח' 1 סוג א,2.40
6/10/2015,חסה,ערבית,יח' 1 סוג א,1.80
6/10/2015,חצילים,,חממה,4.30
6/10/2015,כרוב,אדום,1-0.5 ק"ג סוג א,2.45
6/10/2015,כרוב,לבן,1-0.8 ק"ג סוג א,2.10
6/10/2015,כרובית,,בין 1.2-1 ק"ג א,5.05
6/10/2015,לוף,,ב- 10-7 ס"מ א,2.95
6/10/2015,מלונים,,כתום אננס,2.20
6/10/2015,מלונים,גליה,מותג,2.25
6/10/2015,מלפפון,,.,3.15
6/10/2015,סלק,,ק' 85-60 סוג א,2.30
6/10/2015,עגבניות,חממה,.,2.30
6/10/2015,עגבניות,צ`רי,אשכולות,4.35
6/10/2015,עגבניות,צ`רי,תמר אשכולות,4.55
6/10/2015,פטריות,שמפניון,ק' 50 ממ' סוג א,21.80
6/10/2015,פלפל,אדום,חממה,8.65
6/10/2015,פלפל,חריף,ירוק,4.65
6/10/2015,פלפל,ירוק בהיר,.,7.35
6/10/2015,פלפל,ירוק כהה,ק' 70-60 סוג-א,5.35
6/10/2015,פלפל,צהוב,ק' 75-65 סוג א,9.30
6/10/2015,צנוניות,,ארוז,3.75
6/10/2015,קולורבי,,ב- 1-0.5 קג'  א,2.10
6/10/2015,קשואים,מקומי,סוג א,4.40
6/10/2015,שום,יבוא,סוג א,17.55
6/10/2015,שום,יבש,ק' 50-20 סוג א,12.55
6/10/2015,שומר,,סוג א,3.55
6/10/2015,שעועית,ירוקה,10-7 ס"מ סוג א,8.00
6/10/2015,תירס,,ארוז סוג א,5.15
6/10/2015,תירס,,תפזורת סוג א,2.45
6/10/2015,תפוח אדמה,דזירה,ארוז סוג א,2.95
6/10/2015,תפוח אדמה,דזירה,תפזורת סוג א,2.20
6/10/2015,תפוח אדמה,לבן,ארוז סוג א,2.40
6/10/2015,תפוח אדמה,לבן,תפזורת סוג א,1.80
6/10/2015,אבוקדו,,ריד,15.05
6/10/2015,אבוקדו,ארדיט,ירוק,12.00
6/10/2015,אגסים,ספדונה,ק' 5.5 מותג,7.30
6/10/2015,אגסים,ספדונה,ק' 6 מותג,9.65
6/10/2015,אגסים,ספדונה,ק' 6.5 מותג,10.95
6/10/2015,אגסים,ספדונה,ק' 7 מותג,11.80
6/10/2015,אננס,,סוג א,24.15
6/10/2015,אפרסקים,,עודד ק' 6,6.20
6/10/2015,אפרסקים,,עודד ק' 6.5,7.55
6/10/2015,אפרסקים,,עודד ק' 7,8.90
6/10/2015,בננות,,סוג א,7.00
6/10/2015,דובדבנים,אדומים,מותג,26.00
6/10/2015,דובדבנים,לבנים,מותג,26.00
6/10/2015,משמש,,זייגר,8.90
6/10/2015,משמש,,רעננה,8.40
6/10/2015,נקטרינות,אדומות,ק' 6 מותג,5.85
6/10/2015,נקטרינות,אדומות,ק' 6.5 מותג,6.90
6/10/2015,נקטרינות,אדומות,ק' 7 מותג,7.60
6/10/2015,נקטרינות,לבנות,ק' 6 מותג,5.70
6/10/2015,נקטרינות,לבנות,ק' 6.5 מותג,6.75
6/10/2015,נקטרינות,לבנות,ק' 7 מותג,7.45
6/10/2015,ענבים,,SBS,8.20
6/10/2015,ענבים,,SBS מותג,11.65
6/10/2015,שזיפים,אוגדן,צהוב,8.90
6/10/2015,שזיפים,מטלי,סוג א,7.45
6/10/2015,שזיפים,סוג 1200,.,9.50
6/10/2015,שקדים ירוק,,ארוז,6.75
6/10/2015,שקדים ירוק,,סוג א,4.70
6/10/2015,תפוחים,גרני סמיט,ק' 6.5 מותג,5.50
6/10/2015,תפוחים,גרני סמיט,ק' 7 מותג,6.70
6/10/2015,תפוחים,גרני סמיט,ק' 7.5 מותג,7.50
6/10/2015,תפוחים,זהוב דלישס,ק' 6.5 מותג,5.50
6/10/2015,תפוחים,זהוב דלישס,ק' 7 מותג,6.45
6/10/2015,תפוחים,זהוב דלישס,ק' 7.5 מותג,7.35
6/10/2015,תפוחים,סטרקינג דל,ק' 6.5 מותג,5.50
6/10/2015,תפוחים,סטרקינג דל,ק' 7 מותג,6.45
6/10/2015,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.35
6/9/2015,אשכוליות,אדומות,סוג א,3.40
6/9/2015,אשכוליות,לבנות,סוג א,3.75
6/9/2015,לימונים,לימונים,סוג א,6.60
6/9/2015,תפוזים,ולנסיה,סוג א',5.00
6/9/2015,אבטיחים,סידלס,במיכלים,2.40
6/9/2015,אבטיחים,סידלס,קרטונים,2.15
6/9/2015,בטטות,,מ- 250 גר סוג א,7.25
6/9/2015,בצל,אדום,מקומי,2.00
6/9/2015,בצל,אורי,ק' 77-45 סוג א,1.20
6/9/2015,בצל,ירוק,ארוז סוג א,11.50
6/9/2015,בצל,ירוק,תפזורת סוג א,5.60
6/9/2015,ברוקולי,,ארוז,8.00
6/9/2015,גזר,,ארוז,3.05
6/9/2015,גזר,,תפזורת סוג א,2.25
6/9/2015,דלורית,,סוג א,2.95
6/9/2015,דלעת,,בין 25-10 ק"ג א,5.00
6/9/2015,חזרת,,ב- 30-10 ס' א,27.00
6/9/2015,חסה,עגולה,יח' 1 סוג א,2.50
6/9/2015,חסה,ערבית,יח' 1 סוג א,1.85
6/9/2015,חצילים,,חממה,3.75
6/9/2015,כרוב,אדום,1-0.5 ק"ג סוג א,2.30
6/9/2015,כרוב,לבן,1-0.8 ק"ג סוג א,1.70
6/9/2015,כרובית,,בין 1.2-1 ק"ג א,3.90
6/9/2015,לוף,,ב- 10-7 ס"מ א,2.85
6/9/2015,מלונים,,כתום אננס,2.20
6/9/2015,מלונים,גליה,מותג,2.25
6/9/2015,מלפפון,,.,3.00
6/9/2015,סלק,,ק' 85-60 סוג א,3.15
6/9/2015,עגבניות,חממה,.,2.30
6/9/2015,עגבניות,צ`רי,אשכולות,4.10
6/9/2015,עגבניות,צ`רי,תמר אשכולות,4.85
6/9/2015,פטריות,שמפניון,ק' 50 ממ' סוג א,21.85
6/9/2015,פלפל,אדום,חממה,8.40
6/9/2015,פלפל,חריף,ירוק,4.45
6/9/2015,פלפל,ירוק בהיר,.,6.15
6/9/2015,פלפל,ירוק כהה,ק' 70-60 סוג-א,5.35
6/9/2015,פלפל,צהוב,ק' 75-65 סוג א,8.55
6/9/2015,צנוניות,,ארוז,3.20
6/9/2015,קולורבי,,ב- 1-0.5 קג'  א,2.25
6/9/2015,קשואים,מקומי,סוג א,3.95
6/9/2015,שום,יבוא,סוג א,17.25
6/9/2015,שום,יבש,ק' 50-20 סוג א,12.90
6/9/2015,שומר,,סוג א,3.75
6/9/2015,שעועית,ירוקה,10-7 ס"מ סוג א,8.00
6/9/2015,תירס,,ארוז סוג א,4.75
6/9/2015,תירס,,תפזורת סוג א,2.45
6/9/2015,תפוח אדמה,דזירה,ארוז סוג א,2.95
6/9/2015,תפוח אדמה,דזירה,תפזורת סוג א,2.10
6/9/2015,תפוח אדמה,לבן,ארוז סוג א,2.45
6/9/2015,תפוח אדמה,לבן,תפזורת סוג א,1.70
6/9/2015,אבוקדו,,ריד,13.15
6/9/2015,אבוקדו,האס,סוג א' מחוספס,12.75
6/9/2015,אגסים,ספדונה,ק' 5.5 מותג,7.10
6/9/2015,אגסים,ספדונה,ק' 6 מותג,9.10
6/9/2015,אגסים,ספדונה,ק' 6.5 מותג,10.50
6/9/2015,אגסים,ספדונה,ק' 7 מותג,11.30
6/9/2015,אננס,,סוג א,24.90
6/9/2015,אפרסקים,,עודד ק' 6,5.55
6/9/2015,אפרסקים,,עודד ק' 6.5,6.85
6/9/2015,אפרסקים,,עודד ק' 7,8.30
6/9/2015,בננות,,סוג א,7.60
6/9/2015,דובדבנים,אדומים,מותג,23.25
6/9/2015,דובדבנים,לבנים,מותג,22.75
6/9/2015,משמש,,זייגר,7.65
6/9/2015,משמש,,רעננה,6.25
6/9/2015,נקטרינות,אדומות,ק' 6 מותג,5.35
6/9/2015,נקטרינות,אדומות,ק' 6.5 מותג,6.60
6/9/2015,נקטרינות,אדומות,ק' 7 מותג,7.70
6/9/2015,נקטרינות,לבנות,ק' 6 מותג,5.35
6/9/2015,נקטרינות,לבנות,ק' 6.5 מותג,6.60
6/9/2015,נקטרינות,לבנות,ק' 7 מותג,7.60
6/9/2015,ענבים,,SBS,9.35
6/9/2015,ענבים,,SBS מותג,11.65
6/9/2015,שזיפים,אוגדן,צהוב,9.40
6/9/2015,שזיפים,מטלי,סוג א,6.25
6/9/2015,שזיפים,סוג 1200,.,9.00
6/9/2015,שקדים ירוק,,ארוז,6.75
6/9/2015,שקדים ירוק,,סוג א,4.55
6/9/2015,תפוחים,גרני סמיט,ק' 6.5 מותג,5.05
6/9/2015,תפוחים,גרני סמיט,ק' 7 מותג,6.15
6/9/2015,תפוחים,גרני סמיט,ק' 7.5 מותג,7.15
6/9/2015,תפוחים,זהוב דלישס,ק' 6.5 מותג,5.00
6/9/2015,תפוחים,זהוב דלישס,ק' 7 מותג,6.05
6/9/2015,תפוחים,זהוב דלישס,ק' 7.5 מותג,7.15
6/9/2015,תפוחים,סטרקינג דל,ק' 6.5 מותג,5.05
6/9/2015,תפוחים,סטרקינג דל,ק' 7 מותג,6.20
6/9/2015,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.15
6/8/2015,אשכוליות,אדומות,סוג א,3.85
6/8/2015,אשכוליות,לבנות,סוג א,4.00
6/8/2015,לימונים,לימונים,סוג א,6.80
6/8/2015,תפוזים,ולנסיה,סוג א',5.35
6/8/2015,אבטיחים,סידלס,במיכלים,2.20
6/8/2015,אבטיחים,סידלס,קרטונים,2.35
6/8/2015,בטטות,,מ- 250 גר סוג א,7.30
6/8/2015,בצל,אדום,מקומי,2.10
6/8/2015,בצל,אורי,ק' 77-45 סוג א,1.35
6/8/2015,בצל,ירוק,ארוז סוג א,13.80
6/8/2015,בצל,ירוק,תפזורת סוג א,5.60
6/8/2015,ברוקולי,,ארוז,8.30
6/8/2015,גזר,,ארוז,3.00
6/8/2015,גזר,,תפזורת סוג א,2.25
6/8/2015,דלורית,,סוג א,3.05
6/8/2015,דלעת,,בין 25-10 ק"ג א,4.65
6/8/2015,חזרת,,ב- 30-10 ס' א,27.75
6/8/2015,חסה,עגולה,יח' 1 סוג א,2.45
6/8/2015,חסה,ערבית,יח' 1 סוג א,1.85
6/8/2015,חצילים,,חממה,4.35
6/8/2015,כרוב,אדום,1-0.5 ק"ג סוג א,2.35
6/8/2015,כרוב,לבן,1-0.8 ק"ג סוג א,2.30
6/8/2015,כרובית,,בין 1.2-1 ק"ג א,4.90
6/8/2015,לוף,,ב- 10-7 ס"מ א,2.95
6/8/2015,מלונים,,כתום אננס,2.50
6/8/2015,מלונים,גליה,מותג,2.35
6/8/2015,מלפפון,,.,3.45
6/8/2015,סלק,,ק' 85-60 סוג א,2.35
6/8/2015,עגבניות,חממה,.,2.35
6/8/2015,עגבניות,צ`רי,אשכולות,4.20
6/8/2015,עגבניות,צ`רי,תמר אשכולות,4.90
6/8/2015,פטריות,שמפניון,ק' 50 ממ' סוג א,21.80
6/8/2015,פלפל,אדום,חממה,10.90
6/8/2015,פלפל,חריף,ירוק,4.40
6/8/2015,פלפל,ירוק בהיר,.,6.50
6/8/2015,פלפל,ירוק כהה,ק' 70-60 סוג-א,5.15
6/8/2015,פלפל,צהוב,ק' 75-65 סוג א,11.50
6/8/2015,צנוניות,,ארוז,3.85
6/8/2015,קולורבי,,ב- 1-0.5 קג'  א,2.30
6/8/2015,קשואים,מקומי,סוג א,4.25
6/8/2015,שום,יבוא,סוג א,17.65
6/8/2015,שום,יבש,ק' 50-20 סוג א,12.65
6/8/2015,שומר,,סוג א,3.60
6/8/2015,שעועית,ירוקה,10-7 ס"מ סוג א,7.45
6/8/2015,תירס,,ארוז סוג א,5.10
6/8/2015,תירס,,תפזורת סוג א,2.45
6/8/2015,תפוח אדמה,דזירה,ארוז סוג א,2.90
6/8/2015,תפוח אדמה,דזירה,תפזורת סוג א,2.05
6/8/2015,תפוח אדמה,לבן,ארוז סוג א,2.40
6/8/2015,תפוח אדמה,לבן,תפזורת סוג א,1.75
6/8/2015,אבוקדו,,ריד,12.50
6/8/2015,אבוקדו,ארדיט,ירוק,13.00
6/8/2015,אבוקדו,האס,סוג א' מחוספס,13.50
6/8/2015,אגסים,ספדונה,ק' 5.5 מותג,7.30
6/8/2015,אגסים,ספדונה,ק' 6 מותג,9.50
6/8/2015,אגסים,ספדונה,ק' 6.5 מותג,10.95
6/8/2015,אגסים,ספדונה,ק' 7 מותג,11.90
6/8/2015,אננס,,סוג א,24.00
6/8/2015,אפרסקים,,עודד ק' 6,6.20
6/8/2015,אפרסקים,,עודד ק' 6.5,7.40
6/8/2015,אפרסקים,,עודד ק' 7,8.65
6/8/2015,בננות,,סוג א,7.50
6/8/2015,דובדבנים,אדומים,מותג,24.65
6/8/2015,דובדבנים,לבנים,מותג,24.35
6/8/2015,משמש,,זייגר,8.45
6/8/2015,משמש,,רעננה,8.35
6/8/2015,נקטרינות,אדומות,ק' 6 מותג,5.65
6/8/2015,נקטרינות,אדומות,ק' 6.5 מותג,6.65
6/8/2015,נקטרינות,אדומות,ק' 7 מותג,7.45
6/8/2015,נקטרינות,לבנות,ק' 6 מותג,6.00
6/8/2015,נקטרינות,לבנות,ק' 6.5 מותג,6.85
6/8/2015,נקטרינות,לבנות,ק' 7 מותג,7.70
6/8/2015,ענבים,,SBS,7.60
6/8/2015,ענבים,,SBS מותג,11.60
6/8/2015,שזיפים,אוגדן,צהוב,9.25
6/8/2015,שזיפים,מטלי,סוג א,7.40
6/8/2015,שזיפים,סוג 1200,.,10.10
6/8/2015,שקדים ירוק,,ארוז,6.25
6/8/2015,שקדים ירוק,,סוג א,4.70
6/8/2015,תפוחים,גרני סמיט,ק' 6.5 מותג,5.45
6/8/2015,תפוחים,גרני סמיט,ק' 7 מותג,6.90
6/8/2015,תפוחים,גרני סמיט,ק' 7.5 מותג,7.45
6/8/2015,תפוחים,זהוב דלישס,ק' 6.5 מותג,5.25
6/8/2015,תפוחים,זהוב דלישס,ק' 7 מותג,6.45
6/8/2015,תפוחים,זהוב דלישס,ק' 7.5 מותג,7.25
6/8/2015,תפוחים,סטרקינג דל,ק' 6.5 מותג,5.25
6/8/2015,תפוחים,סטרקינג דל,ק' 7 מותג,6.45
6/8/2015,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.25
6/7/2015,אשכוליות,אדומות,סוג א,3.50
6/7/2015,אשכוליות,לבנות,סוג א,3.50
6/7/2015,לימונים,לימונים,סוג א,6.25
6/7/2015,תפוזים,ולנסיה,סוג א',5.20
6/7/2015,אבטיחים,סידלס,במיכלים,2.60
6/7/2015,בטטות,,מ- 250 גר סוג א,6.55
6/7/2015,בצל,אדום,מקומי,2.10
6/7/2015,בצל,אורי,ק' 77-45 סוג א,1.30
6/7/2015,בצל,ירוק,ארוז סוג א,12.25
6/7/2015,בצל,ירוק,תפזורת סוג א,5.50
6/7/2015,ברוקולי,,ארוז,8.25
6/7/2015,גזר,,ארוז,2.75
6/7/2015,גזר,,תפזורת סוג א,2.05
6/7/2015,דלורית,,סוג א,2.75
6/7/2015,דלעת,,בין 25-10 ק"ג א,4.70
6/7/2015,חזרת,,ב- 30-10 ס' א,27.00
6/7/2015,חסה,עגולה,יח' 1 סוג א,2.55
6/7/2015,חסה,ערבית,יח' 1 סוג א,1.95
6/7/2015,חצילים,,חממה,4.10
6/7/2015,כרוב,אדום,1-0.5 ק"ג סוג א,2.35
6/7/2015,כרוב,לבן,1-0.8 ק"ג סוג א,2.20
6/7/2015,כרובית,,בין 1.2-1 ק"ג א,4.45
6/7/2015,לוף,,ב- 10-7 ס"מ א,2.85
6/7/2015,מלונים,,כתום אננס,2.35
6/7/2015,מלונים,גליה,מותג,2.30
6/7/2015,מלפפון,,.,3.00
6/7/2015,סלק,,ק' 85-60 סוג א,2.20
6/7/2015,עגבניות,חממה,.,2.50
6/7/2015,עגבניות,צ`רי,אשכולות,3.95
6/7/2015,עגבניות,צ`רי,תמר אשכולות,4.95
6/7/2015,פטריות,שמפניון,ק' 50 ממ' סוג א,22.00
6/7/2015,פלפל,אדום,חממה,8.10
6/7/2015,פלפל,חריף,ירוק,4.05
6/7/2015,פלפל,ירוק בהיר,.,6.15
6/7/2015,פלפל,ירוק כהה,ק' 70-60 סוג-א,5.10
6/7/2015,פלפל,צהוב,ק' 75-65 סוג א,10.15
6/7/2015,צנוניות,,ארוז,3.70
6/7/2015,קולורבי,,ב- 1-0.5 קג'  א,2.05
6/7/2015,קשואים,מקומי,סוג א,3.35
6/7/2015,שום,יבוא,סוג א,17.40
6/7/2015,שום,יבש,ק' 50-20 סוג א,12.90
6/7/2015,שומר,,סוג א,2.55
6/7/2015,שעועית,ירוקה,10-7 ס"מ סוג א,8.00
6/7/2015,תירס,,ארוז סוג א,4.70
6/7/2015,תירס,,תפזורת סוג א,2.30
6/7/2015,תפוח אדמה,דזירה,ארוז סוג א,2.80
6/7/2015,תפוח אדמה,דזירה,תפזורת סוג א,2.15
6/7/2015,תפוח אדמה,לבן,ארוז סוג א,2.45
6/7/2015,תפוח אדמה,לבן,תפזורת סוג א,1.60
6/7/2015,אבוקדו,,ריד,10.40
6/7/2015,אגסים,ספדונה,ק' 5.5 מותג,6.70
6/7/2015,אגסים,ספדונה,ק' 6 מותג,8.90
6/7/2015,אגסים,ספדונה,ק' 6.5 מותג,10.40
6/7/2015,אגסים,ספדונה,ק' 7 מותג,11.00
6/7/2015,אננס,,סוג א,23.45
6/7/2015,אפרסקים,,עודד ק' 6,4.85
6/7/2015,אפרסקים,,עודד ק' 6.5,6.30
6/7/2015,אפרסקים,,עודד ק' 7,7.50
6/7/2015,בננות,,סוג א,7.50
6/7/2015,דובדבנים,אדומים,מותג,28.15
6/7/2015,דובדבנים,לבנים,מותג,28.15
6/7/2015,משמש,,זייגר,6.55
6/7/2015,משמש,,רעננה,5.85
6/7/2015,נקטרינות,אדומות,ק' 6 מותג,5.50
6/7/2015,נקטרינות,אדומות,ק' 6.5 מותג,6.50
6/7/2015,נקטרינות,אדומות,ק' 7 מותג,7.50
6/7/2015,נקטרינות,לבנות,ק' 6 מותג,5.60
6/7/2015,נקטרינות,לבנות,ק' 6.5 מותג,6.55
6/7/2015,נקטרינות,לבנות,ק' 7 מותג,7.50
6/7/2015,ענבים,,SBS,9.00
6/7/2015,ענבים,,SBS מותג,11.65
6/7/2015,שזיפים,אוגדן,צהוב,11.90
6/7/2015,שזיפים,מטלי,סוג א,7.35
6/7/2015,שזיפים,סוג 1200,.,10.45
6/7/2015,שקדים ירוק,,ארוז,6.00
6/7/2015,שקדים ירוק,,סוג א,4.85
6/7/2015,תפוחים,גרני סמיט,ק' 6.5 מותג,5.00
6/7/2015,תפוחים,גרני סמיט,ק' 7 מותג,6.05
6/7/2015,תפוחים,גרני סמיט,ק' 7.5 מותג,6.90
6/7/2015,תפוחים,זהוב דלישס,ק' 6.5 מותג,5.90
6/7/2015,תפוחים,זהוב דלישס,ק' 7 מותג,6.00
6/7/2015,תפוחים,זהוב דלישס,ק' 7.5 מותג,6.90
6/7/2015,תפוחים,סטרקינג דל,ק' 6.5 מותג,5.00
6/7/2015,תפוחים,סטרקינג דל,ק' 7 מותג,6.00
6/7/2015,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.00
6/4/2015,אשכוליות,אדומות,סוג א,2.85
6/4/2015,אשכוליות,לבנות,סוג א,2.75
6/4/2015,לימונים,לימונים,סוג א,6.30
6/4/2015,תפוזים,ולנסיה,סוג א',5.45
6/4/2015,אבטיחים,סידלס,במיכלים,2.55
6/4/2015,אבטיחים,סידלס,קרטונים,2.50
